song_id,artist_name,title,tempo,loudness,duration
SOCZBGK12AB0187C35,DJ Icey,A Little Louder,132.986,-6.705,325.98159
SOSRUNU12A6D4F988C,Babbu Maan,Kudian Kudian,94.986,-7.159,227.7873
SOFWEJY12A8C131DF1,King Curtis,Misty,43.211,-18.199,169.01179
SOVEVBC12AB0185DCB,Der Moderne Man,Sinnloz/ Anakonda (live),148.244,-8.702,195.18649
SOVKVJM12A6D4F972F,Mark Wills,How Bad Do You Want It,96.071,-5.849,210.33751
SOFKXQZ12A8C1422D9,Yvette,Je me sens libre,130.03,-6.103,405.002
SOCQZZN12A8C13B3F4,Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,Un ballo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave brivido (Riccardo/Amelia),76.731,-16.618,233.40363
SOMMGBR12AF729EB7E,The Elders,Moore Street Girls,108.04,-7.3,231.00036
SOCDQCT12AAFF429B6,Tanika Turner,Compatible,95.039,-8.073,232.72444
SOFQJNR12A67ADE64E,Jaime Urrutia,Azzurro,120.464,-5.688,278.96118
SOKDDJT12AB017C4B7,Grupo Batuque,Ole Ola,0.0,-4.411,270.39302
SOPGXXV12AB0183709,Radiohead,Bullet Proof ... I Wish I Was (Acoustic),153.08,-18.146,214.7522
SOJIMPZ12AAF3B5B92,Computer Paul,Cuts (Bobby's Still In Williamsburg),127.983,-7.972,577.48853
SOGUVEM12A58A7E90C,Plasmatics,Sometimes I,113.11,-11.425,230.66077
SORPYYA12A8C135B7F,The Weegs,Petticoat,159.041,-7.215,177.18812
SOLVLUY12A58A7BD24,Tony Joe White,I've Got A Thing About You Baby (Album Version),89.102,-15.733,162.0371
SOTNIIP12A8C1359DA,Pierre Boulez,"Pli Selon Pli (""fold according to fold"")/IV.  Improvisation sur Mallarmé III",47.794,-18.628,956.60363
SODYSVW12A679C805B,Ms. Dynamite,All I Ever,150.567,-11.136,269.81832
SOWZREF12A8C13810B,Steve Vai,Fire,163.692,-7.856,363.36281
SOWHRKI12A8C13CF2A,Max Stalling,Girl by the Lake,190.485,-8.999,167.65342
SOFTYWI12A8C138BEC,Babbie Mason,Who In the World (Album Version),199.762,-12.647,210.59873
SOHMVLQ12A8C14202E,Jazz Gillum,You're Laughing Now,107.669,-16.855,165.85098
SOQNPQX12A8C135E46,Britt Nicole,Set The World On Fire,120.008,-4.58,220.36853
SODJJHJ12A8AE493AF,Sugar Minott,Devil Pickney,161.353,-5.807,284.73424
SOBUXON12A8AE493EB,Rocio Jurado,Noe Cuando El Diluvio (Sevillanas Biblicas),87.533,-8.123,217.67791
SOATWYP12AB017B841,Assassin,Quarter P.O.D.,174.005,-6.703,155.16689
SOVWWUP12AB017FDB1,99 Posse,Rafaniello,101.849,-12.492,351.34649
SOSRMYO12A6D4F64EA,Ms. Dynamite / Bounty Killer,Put Him Out,105.201,-4.999,241.37098
SOMQBLB12A58A7921E,Doug Sahm,Sometimes (LP Version),104.618,-13.873,159.42485
SOIEKLM12AB01896EC,Mink DeVille,Heaven Stood Still,41.945,-20.055,173.92281
SOLBRZV12A8C13177C,Richard Souther,Red River Falling /O rubor sanguinis,107.005,-16.481,283.27138
SOXXGFN12A8C1379A1,Dorothy Norwood,Near The Cross,151.215,-9.006,287.03302
SOLFNJP12A58A78574,Big Star,Till The End Of The Day (Alternate Mix),144.717,-6.097,133.45914
SORYDNX12AB0187381,Sui Generis,Zapando Con La Gente,129.761,-12.685,269.84444
SOQVVEE12AB01843C3,Anti-Flag,Tearing Everyone Down,110.134,-2.255,175.25506
SOCHVST12AB017CD1D,Pedro Luis e a Parede,In The Rain,92.065,-15.508,151.92771
SOZWECJ12A6D4F5229,Chimaira,Left For Dead (Album Version),93.513,-3.16,342.36036
SOAELDS12A8AE47F30,Cindy Morgan,Need (LP Version),111.379,-12.22,210.70322
SOOKMHU12AB017EB61,The Clancy Brothers;Tommy Makem,In This Windy Old Weather,82.653,-15.732,186.53995
SOKMXMN12A8C1437A5,Tony Ashton & Friends,Roadrunner / My Generation,125.523,-3.201,278.25587
SOKBJDL12A8C145D66,The James Taylor Quartet,The Obsession,204.791,-5.415,283.37587
SOOOUTD12A8C135657,Joe Grushecky,A Good Life,139.066,-8.071,231.57506
SOFNQWZ12A6BD53D1D,MIMS,Cop It,105.393,-4.186,181.28934
SOHPUUH12A8C137C12,Vox Dei,A Nadie Le Interesa Si Quedás Atrás (Total Que...),154.475,-14.03,197.04118
SONLPSN12A8AE4711C,Rick Astley,You Move Me,128.171,-12.585,225.4624
SOUNTXT12A8C138FC2,RUN-DMC,Can I Get A Witness,102.176,-12.274,216.65914
SOUBHGD12A8AE4685D,Sinch,Plasma (Album Version),135.895,-7.397,300.72118
SOOVQIU12A6D4FB6C9,João Gilberto,Meditacao,76.953,-32.331,333.89669
SOCZJSH12A6D4F7636,fIREHOSE,For The Singer Of R.E.M.,179.008,-14.582,201.22077
SOOREAS12A58A7C580,Burning Spear,Tumble Down,101.799,-14.241,217.93914
SOZFGOG12A58A7F755,The Black Crowes,Ballad In Urgency,117.706,-5.365,339.25179
SOOHCSN12A8C13F950,Uman,On Fait Ce Qu'on Peut,85.992,-7.91,213.02812
SOTWTSF12AB01830BD,Electronic pig,Electro nicpig,137.938,-6.513,218.53995
SORGSDN12A6D4FCA0A,Grayson Capps,Mermaid,132.684,-9.072,236.59057
SOOFJAI12A6D4F6F24,Neil Innes,Come Out Into The Open,140.069,-9.85,222.87628
SOQVXCF12AF72A419B,The Mars Volta,Take The Veil Cerpin Taxt,174.792,-3.741,521.63873
SOUQKXS12A8C132CAD,Jessica Simpson featuring Lil Bow Wow,Irresistible,93.08,-6.288,215.66649
SOGCGDZ12AB01844CC,Irma Thomas,I Gave You Everything,130.839,-13.332,173.26975
SOMRPXI12AB018788D,Katie Armiger,Movin On,150.085,-5.231,204.22485
SOLKIUR12A8C1393C5,Grup Knar,Burma Diginin Eger Er,156.239,-10.709,106.63138
SOVCYMJ12A6D4F7726,Stephy Tang,Zi You Zi Zai,148.252,-9.151,205.06077
SOPRXCY12AB0183788,Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm,1. Allegro,131.816,-25.127,341.05424
SOPPEEZ12A6D4F87B2,Line Renaud,Il Y A Des Anges,117.537,-12.755,140.30322
SOASGOU12A6D4FBAED,Jim Kweskin,If You're A Viper (LP Version),182.773,-12.528,122.33098
SOIGEWM12AB0184077,Andrew W.K.,Long Live The Party,191.144,-4.008,240.40444
SOMHGDS12AB017F0E2,Noisettes,Don't Upset The Rhythm (Go Baby Go),145.1,-3.936,218.46159
SOOJLSM12AB0180267,Jane's Addiction,Stop! [Demo],123.015,-7.915,240.01261
SOFOHOB12AB0186C23,Maysa,I Put A Spell On You,101.439,-8.316,313.93914
SOYRUFJ12A81C22C87,Pete Miser,On The Rhyme (Featuring DJ Pete Miser),179.965,-9.559,224.02567
SORQCTW12A8C13AB09,Amilcar,L4-L5,87.882,-14.631,277.7073
SOQJLAI12A8C13BF33,Marc Lavoine,Si Tu Veux Le Savoir,140.424,-13.354,190.6673
SOXKLGM12A58A7D814,Mungo Jerry,Alright_ Alright_ Alright,175.048,-9.698,167.26159
SORAIKD12AB018A306,Yuridia,Estar Junto A Ti (Angel),116.629,-14.612,265.92608
SOQKYHD12A8C139193,Claw Hammer,Speak Softly,167.156,-8.85,293.8771
SOEYLYV12AB0185C8A,Tomash Gee,Bad,146.999,-4.198,373.75955
SOGCHIX12A8C13DCC9,Gloria Lasso,Le Pull Over,109.509,-11.685,162.16771
SOLOMCQ12A8C135B73,The Weegs,Slivery,148.735,-7.008,192.20853
SORNTMR12A8C13F949,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,Miserere: IV. Quoniam Iniquitatem,30.553,-34.162,16.40444
SOVDLSZ12A8C140662,Bizzy Bone,A Song For You (Feat. DMX and Chris Notez),84.971,-5.066,238.21016
SOAAFUV12AB018831D,Big Mountain,Where Do The Children Play? (LP Version),149.169,-7.885,216.05832
SONDTMH12AC468965E,Professor Longhair,No Buts - No Maybes,164.648,-7.992,127.37261
SOYXCOI12A8C1421AB,Richi M.,Wake Me Up,136.826,-8.729,590.00118
SOIIXNV12AB018265A,Unearth,Crow Killer,77.399,-5.071,197.25016
SOHVBFS12A8C13E159,Slim Whitman,Cattle Call,106.637,-11.271,152.42404
SOIYMOP12A6D4FB02E,Foghat,Three Wheel Cadillac,187.314,-6.961,235.75465
SODTEMK12AF72A7210,Simon & Garfunkel,A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),181.41,-10.222,138.70975
SOZGJIY12AB0186634,Brian Auger's Oblivion Express,Voices Of Other Times,107.053,-12.601,360.30649
SOVTNTH12A8C1421C9,Stevie Ray Vaughan And Double Trouble,Come On (Pt. III),158.136,-9.716,256.13016
SOXINEE12AB0189B66,Kommunity FK,Junkies 1984,91.312,-6.667,213.75955
SORMVVP12AB017B071,Tim Hughes,Dance,145.962,-7.205,268.2771
SONQXNP12AB017F81B,Stephen Marley / Damian Marley,The Mission,115.823,-7.842,273.89342
SOSBXRW12AB01857E0,Red Foley,Old Shep,38.443,-10.697,192.80934
SOJCZUF12AB018A68B,Gal Costa,Me Recuso,149.039,-17.225,252.02893
SOANXLR12A6D4F82BF,Blondie,Rapture (Us Disco Version) (1999 Digital Remaster),215.006,-10.448,431.75138
SONHTWP12A8C142744,Manolis Famellos & I Podilates,Vals '89,94.301,-11.719,162.58567
SOUNAAM12A8C13A752,Facto Delafe y las flores azules,Lametavolante,194.012,-5.726,127.79057
SOCNYGS12AB01832B8,Annie Blanchard,La vérité,113.287,-10.021,252.44689
SOCEHMD12A67AD94C4,Akon / Kardinal Offishall,Belly Dancer (Bananza) Remix ft. Kardinal Offishall,100.364,-6.583,207.20281
SOJIBPK12A8AE4657E,George Dalaras,Ammohostos,47.447,-14.618,164.77995
SOOUILN12AAA8C75EF,Darcelys,Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche,166.935,-15.412,152.842
SOLLOTO12AB01804C6,Grizzly Bear,Deep Blue Sea (Daniel Rossen home recording),85.003,-14.372,351.50322
SODRPJT12AC468DEF1,Alain-François,The frog song,136.044,-5.91,169.87383
SOGPSMM12A8C13FDBA,GARFIELD,Garfield - A Tail Of Two Kitties: Mirror Dance,81.646,-22.386,53.86404
SOPIHMB12AC468E0DD,Uriah Heep,Ghost of the Ocean (Live),149.921,-8.151,214.25587
SONHKXA12AB0180478,Emperor,In the Wordless Chamber,169.423,-5.315,334.68036
SONJZMT12AB018299D,André Verchuren,Maria Morena,120.643,-10.062,139.62404
SOUVKXW12A8C1427AC,Usher,Trading Places,147.979,-4.04,286.77179
SOHEGVA12A8C13D81C,This Moment,Bon Demain,116.081,-7.322,213.21098
SOKOFFJ12AB018F6A1,Symphony in Peril,Inherent Scars,100.034,-6.776,245.13261
SOCLCWX12A8C133EC0,Kathy Mattea,The Southern Soldier Boy,96.695,-13.056,156.62975
SOENIVE12AB0187ACE,Wailing Souls,I Am a Rasta Man,130.427,-17.309,213.15873
SOUATZO12AAF3B23A7,The Fabulous Thunderbirds,When I Get Home,133.349,-12.219,287.65995
SOFRPPE12A6D4FAB3E,J.C. Lodge,Dub It,152.516,-13.06,286.6673
SOIVCUR12AB018E3A2,Varios,Zurezko Olerkia,100.929,-25.431,168.28036
SOGJVNZ12AB0185170,Mike Brooks,Woman of Shiloh,139.202,-13.713,132.93669
SOOCZVQ12A8C13C7CE,The Perrys,He's Leading The Way,107.905,-7.792,115.1473
SONUJOP12AB018E6C9,Greg Vaccariello,Mom's Phone,74.728,-12.15,133.66812
SOJRUHL12A813557F6,P.O.D.,Ya Mama (Palm Springs Demo),125.528,-5.322,188.94322
SOQVLPI12AB017F740,Buju Banton,Searching,85.988,-13.139,256.78322
SOCYCRH12A6D4FD333,Maurice Chevalier,La Romance De La Pluie,130.275,-13.379,214.5171
SOKYUHC12A58A79AD3,Reel Big Fish,Veronica Sawyer (Album),91.463,-4.12,205.87057
SOSFYFN12AB017AB81,Eko Fresh,Et kütt wie et kütt,167.59,-5.172,234.60526
SORCHVC12A6D4F7651,Mystery,Faith,171.787,-9.049,216.73751
SOTENDL12A8C134BD1,ISRAEL & NEW BREED,Spoken Words by Bishop Joseph Garlington,93.773,-25.26,151.40526
SOYQZID12A8AE48BDA,Nu Flavor,Sprung (Cibola Mix W/ Rap),96.057,-5.426,242.38975
SOCWFQT12AB0188AA1,Jacques Douai,Le Dormeur du Val,77.645,-20.869,189.59628
SOCRBAD12AB0186467,Jacques Douai,Chanson De La Patience,103.12,-22.504,136.75057
SOPESRK12A6D4F8B92,Mau Mau,Paseo Colòn,182.198,-7.613,285.1522
SOFBRDB12AB017F2C2,Maurice Larcange,Je T'Appartiens,84.133,-12.35,276.53179
SORIYMI12AB0185013,Cats In Boots,Shotgun Sally,167.142,-5.602,208.79628
SONMMMW12AB017DACF,Perrey And Kingsley,The Minuet Of The Robots,125.767,-11.382,137.19465
SOHIWMN12A8C1315B6,Firehouse,Rock On The Radio,169.866,-10.181,285.3873
SOZOTQZ12AB0187D9A,Youves,Another Djemba Djemba,134.104,-6.885,100.20526
SOYJFCZ12A8C137848,Thriller U,Memories,89.675,-12.42,226.32444
SOVWTMN12A6D4F8ACF,Tim Wilson,Naked Enough,137.828,-6.929,164.96281
SOVKFKF12A8C14348A,Salt The Wound,The Beginning,120.502,-8.958,96.65261
SOKLUBB12AB0182FDA,R.L. Burnside,Over The Hill,95.56,-9.584,257.35791
SONBHYT12AC468A58B,Alex,Cumpagno 'e cella,98.974,-11.813,298.52689
SOCICGI12AB018AB36,De La Soul / MF Doom,Rock Co.Kane Flow,86.813,-3.684,185.23383
SOUPBKQ12AC4689EB8,Dead Kennedys,Kill the Poor,108.977,-10.133,184.94649
SOWDZZQ12A670215BD,Van Halen,Can't Stop Lovin' You (Remastered Album Version),117.954,-3.798,248.18893
SOEQXWO12AB017D68B,The Cars,Drive,111.319,-5.811,234.50077
SOGJJMI12A8C133442,Lennie Tristano,317 East 32nd,89.868,-18.203,557.68771
SOQFNLE12A6701F952,Cut Copy,Future,119.562,-8.775,312.08444
SOEFBNV12A8C13DF70,Rocio Jurado,Paloma Negra,168.268,-8.238,245.68118
SONCEJF12AB018581C,Twinkle Twinkle Little Rock Star,Jamming,85.508,-19.488,235.38893
SOFLHNX12A8AE4630C,John Wayne,Call The Police,160.663,-9.947,192.70485
SOTSVBB12AC3DF9F77,Cotton Candy,Hot Weiners (All The Way),139.026,-8.796,269.7922
SOMUQUB12A8C132AD9,Voyager Series,The Harp That Once Through Tara's Halls,71.308,-24.327,103.73179
SOZFJLR12A6D4FB512,Bert Kaempfert,Don't Go,118.971,-20.282,184.31955
SOAKFDN12AB018A37A,The Incurables,Scared,63.359,-10.085,187.97669
SOQJGUH12AB018410B,David Lynch,Carry The Light,166.929,-9.214,214.04689
SOSHFFL12A8C13438E,H-Town,She's Actin Bad,167.988,-3.46,249.91302
SOHOZCG12A8C13EB23,Concretes,Souvenirs,89.676,-11.112,204.85179
SOUQYAU12AB0181058,Don Campbell,Unchain Us,157.897,-6.87,223.29424
SOHPTTD12A6D4F6FE6,Izzy Stradlin And The Ju Ju Hounds,Train Tracks,150.404,-10.097,267.65016
SOLCFZV12A8C131BB7,Frank Marino & Mahogany Rush,Down_ Down_ Down,139.499,-8.978,336.79628
SOIVRUS12A8C133164,Marc Shaiman,Blame Canada ( From: South Park ),136.975,-16.079,106.81424
SOBYHTZ12A8C13363C,The Booth Brothers,Through The Eyes Of Faith,130.98,-4.071,244.92363
SOSCHDW12A8C130FD7,Neil Diamond,Song Sung Blue,127.275,-12.409,172.38159
SOOSJQN12AB017E4CF,Jimmy Herring,Lifeboat Serenade,124.073,-10.004,359.8624
SOJDXYE12A8C132D5B,Joe Turner_ Joe Houston_ L. C. Williams,Mean And Evil Blues,70.49,-23.538,171.31057
SOSNQCC12AB0185B62,Mighty Mighty Bosstones,Patricia,197.213,-9.515,168.85506
SOYCYFG12A81C22BA1,Eberhard Weber,Unfinished Self-Portrait,99.556,-27.016,279.06567
SOAFZRZ12A58A7AF39,The Mustangs,So Many Roads,117.044,-9.302,174.57587
SOAXKSW12A8C13E7FA,Gym Class Heroes,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),80.473,-13.12,134.922
SOEIJKO12AB0181BE2,The Continentals,Christmas Time,90.245,-7.928,164.12689
SORSJPQ12A8C13875A,The Chieftains;Colin James,Cúnla/The Friar's Breeches,114.589,-12.81,218.33098
SOBXGEP12AB018E2CA,Paul Simon,A Different Kind of Love,133.884,-7.444,137.40363
SOLIXBU12AB018C389,Twinkle Twinkle Little Rock Star,A Dustland Fairytale,80.003,-19.938,238.52363
SOZOIKO12A8C133726,Anne Dudley,Still Lost in the Forest,172.223,-19.597,177.44934
SOQGFVA12A8C13AE87,Michael Jackson,We're Almost There,187.427,-9.631,222.37995
SOJMXXW12A6D4F9DB3,45 Grave,Party Time,114.135,-12.778,163.26485
SOIJQYA12A8C1375EF,Vivian Khor,Loves Parting,92.017,-21.533,253.12608
SOSDZUS12A8C13AE10,K-OS,B-Boy Stance,97.98,-6.491,238.23628
SOPPIJK12A8C13EAC5,Diamanda Galas,Vena Cava 8,168.352,-51.643,191.42485
SOCMXGV12A6D4F855E,Rated R,Shoulda Did,104.993,-3.523,249.75628
SOGQPOB12AB0183756,Babbie Mason,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),141.042,-16.409,236.25098
SOJDIAU12AB018236E,Rolfe Kent,A Night at Mahmoud's,119.71,-30.22,112.16934
SOKJCDI12A81C22EB0,Beenie Man,Imagination,159.248,-6.171,230.24281
SOYGIBP12A67020AF7,Black Eyed Peas / Terry Dexter,Magic,103.652,-3.574,275.04281
SOTAEIP12A6D4F76A5,Be Bop Deluxe,Between The Worlds,142.88,-11.292,197.82485
SOFLOGZ12A8C13C69F,Jerry Lewis,It All Depends On You,124.877,-9.865,142.73261
SOUDAHM12A58A7B19A,Steinski,Hot Spot (Terrible Love Mix),185.325,-12.738,169.97832
SOSKOHU12AB0184001,Small Faces,It's Too Late,125.295,-5.074,157.46567
SOBIJGQ12A8C131C8F,Cali,Resistance,127.792,-8.038,156.55138
SOKLPTD12AC4688044,Enter the Haggis,Widow's Walk,134.819,-10.211,381.54404
SOPLOFR12AB01819B3,The Chi-Lites,Love Of My Life,90.101,-9.588,260.98893
SOANXGF12A8C143736,Yahir,Pasa el tiempo,127.469,-8.879,285.28281
SOLSRIT12A58A79324,Tommy Sands,Sing Boy Sing,101.324,-18.183,142.99383
SOXCEGC12AB018A0BD,Charlie Khan,Beautiful When You're Green,92.55,-3.976,208.24771
SOCNFBN12AF72A23AA,George Lopez,Memories,118.06,-16.016,153.49506
SORVORU12AB0183685,Lexi,Dial Me,130.052,-10.258,244.03546
SOVLTPF12AC46866D7,Jo-El Sonnier,Broken Hearted Side Of New Orleans,145.218,-9.503,194.24608
SOYNBBT12A8AE46457,Beyoncé,Irreplaceable (Irreemplazable),87.992,-4.883,230.55628
SOIOWYG12AB018751B,DJ Harry,Shadows,181.371,-7.254,309.60281
SOPWMAU12AB017A832,White Heart,Edge Of The Dream (Emergency Broadcast Album Version),162.817,-11.706,273.8673
SOYTXMF12AB0179B2C,Chuck Wicks,If We Loved,99.124,-5.278,222.01424
SOCSXBH12A58A78109,Stephen Marley / Damian Marley,The Traffic Jam,165.886,-8.476,247.17016
SOVMWTZ12A8C136E39,Red I Flight,Rock Biter (Album Version),120.617,-4.852,179.01669
SOAOTOX12A58A7C308,Roy Rogers,My Chickasay Girl,101.195,-15.913,146.07628
SOQHIVV12A6D4FB2BE,I Wayne,Grow Proper,67.606,-5.587,244.32281
SOWGAUD12A58A76907,Coffinberry,Welcome To Hell,152.628,-10.427,146.83383
SOMBWDW12A6D4F7248,Jazzy B,Soorma,156.066,-7.172,411.68934
SONCMAJ12AB017A938,Lonnie Brooks,Mama Talk To Your Daughter (take 2),138.386,-9.392,156.21179
SOLGASB12A58A79460,Young-Holt Unlimited,We've Only Just Begun (LP Version),156.298,-10.095,266.05669
SOBMHDZ12A58A79364,Rokia Traoré,Koronoko,109.804,-9.784,273.08363
SOGZIDZ12AB017F90F,Brent Lamb,All The Difference In The World,110.0,-10.753,250.38322
SOGQXFS12A8C138FA1,Vodka Collins,See You Comin',143.095,-5.654,220.52526
SOZEIRC12AB018A634,George Lopez,Memmer?... U Memmer!,126.792,-16.169,211.53914
SOMMAVY12A8C1327AF,Janitor Joe,Boyfriend,160.979,-12.114,169.22077
SOXIBUG12AB018914B,Brenda Boykin,Be My Lover,86.684,-10.235,263.73179
SOYJKEB12A8C138723,Charlie Peacock,Night Won't Last Forever_ The (Kingdom Come Album Version),153.968,-9.64,355.34322
SOEFTHD12A8C13EC47,Mastodon,Megalodon,145.997,-7.628,262.89587
SOMCMRN12AC3DF400A,Joe Rogan,Telepathy/Ted Haggard Got Cured of the Gay,134.112,-5.475,179.51302
SOVFCKE12A8C141CF4,Les Ogres De Barback,Flamme & co,131.509,-10.899,404.45342
SOVRVBI12A8C13AA09,Carlos Ponce,Todo Lo Que Soy,98.501,-6.804,223.60771
SOSAFCZ12AAFF41CD4,Tyrone Wells,Baby Don't You Change,151.699,-7.825,252.65587
SOHMWJD12A6D4FAB76,Willie Bobo,Dichoso,80.391,-13.984,197.40689
SOZSSCO12AF72A554D,Scar Symmetry,The Three-Dimensional Shadow,110.107,-3.492,237.84444
SOAEUQV12AB01813F8,B.B. King,Early In The Morning,151.284,-4.651,237.66159
SOWENLZ12AB017F81F,John Sebastian,Sportin' Life,103.666,-19.944,189.51791
SOEMFLG12CF530D4F6,Scar Symmetry,Deviate From The Form,120.022,-4.136,326.60853
SORKKTY12A8C132F3E,Silverchair,The Door,91.922,-5.382,213.13261
SOQLWQU12A8C13C87E,Lifehouse,Better Luck Next Time,164.002,-4.176,215.82322
SOTWWLY12A6D4FAF77,Andre Verchuren,Valse Des Montagnes,197.704,-12.187,153.25995
SOKCUMS12AB018D4A0,Tito Puente,Mambo Tipico,146.24,-10.702,180.00934
SOPHJIS12AC3DF5FA3,Ricardo Arjona,La mujer que no sone (Album),93.376,-10.208,219.68934
SOVQSBI12AB017F0E5,Malkit Singh,Nach Ke VEkha Bhabhiyie,161.543,-8.215,256.57424
SOKZFPW12A67FFB3C6,The Ruby Suns,Function Of The Sun,42.525,-9.876,70.89587
SOCVOFW12A6D227200,Wolfmother,Dimension,141.769,-4.598,260.91057
SOQHYAX12CF530D50C,Mannheim Steamroller,(Everybody's Waiting For) The Man With the Bag,154.695,-6.894,149.89016
SONBIEL12AB018234B,Bert Kaempfert,Cha Cha Brasilia,122.155,-8.817,154.06975
SOQEDJS12A8C132F42,Mississippi Mass Choir,It Came To Pass (Part II),115.906,-19.174,185.20771
SOIAZPH12A8C135BA6,John Tchicai,Faroe Cave Song,149.005,-26.7,89.88689
SOTLRMZ12A58A7DED5,Utopia,Magic Dragon Theatre,98.528,-11.865,208.14322
SOCOLNA12A8C131D81,Suicidal Tendencies,It's Going Down,164.925,-5.93,269.81832
SOQHAQM12A58A7A25B,Schoolyard Heroes,I Want Your Soul For Christmas,131.83,-6.84,277.96853
SOFDNHE12AB0181EF1,At All Cost,These Nest Five Years,135.914,-3.523,220.47302
SOXSNIW12AB018681A,Shriekback,Running On The Rocks,157.956,-13.339,297.92608
SOBADNN12AAF3B1F5D,ColdWorld,Schmerzensschreie,134.832,-6.164,344.68526
SOJXYUF12AB0188969,Slum Village,CB4 (Instrumental Mix),94.495,-7.941,204.38159
SORWXCN12AB01811BC,Marcie Blane,After The Laughter,102.881,-9.737,139.83302
SOABPYH12A8C13CC48,Malefaction,Beothuck,84.303,-3.93,34.61179
SOHUDTL12AAFF43497,Morgion,Basking Under a Blacksun Dawning,112.063,-7.422,341.68118
SOPYZWR12AB0187A36,David Meece,Touch My Hand [Remastered],81.404,-13.506,211.17342
SOEAYQZ12AB0186BB1,JERRY WALLACE,You'll Never Know,219.298,-14.794,180.50567
SOGZANN12AB018736A,4Him,Freedom,182.247,-10.996,238.49751
SOVAZZK12AB018935A,Charlie Walker,That Little Ole Wine Drinker Me - Original,161.533,-17.913,124.76036
SOBGXEU12A8AE45903,Beenie Man Featuring Janet Jackson,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),102.828,-4.475,215.90159
SOQMFPS12A6D4F76D7,Francis Dunnery,Grateful & Thankful,84.186,-13.095,277.08036
SOVDTAP12A8C13FE3D,Wild Horses,Let It Bleed,111.989,-8.527,338.28526
SODWYJL12A58A7BCE4,Twista,Pop Pop,100.016,-9.632,163.39546
SOCUSNQ12A8C138A86,Danny Wilson,Never Gonna Be The Same,91.256,-11.053,167.13098
SOATZSD12A8C134212,Georges Brassens,Auprès De Mon Arbre,126.31,-11.242,184.76363
SOJBCMD12A6D4F68B5,Freddie King,Hide Away,134.741,-6.615,286.82404
SOVTAOG12AB018B126,Jope Ruonansuu,Uu-Pee-Ämmät,86.992,-4.762,126.69342
SOWMJNZ12AB017E8CD,2 Minutos,Vos No Confiaste,105.498,-5.15,179.09506
SOJQLZR12AB018909F,Luke Bryan,What Country Is,147.904,-4.43,192.44363
SOBGPTR12A6BD548CD,Michelle Tumes,There Is A Redeemer (Your Love Broke Through Album Version),88.023,-10.095,203.78077
SOGPDBF12A6D4F7FAB,John Mayall & The Bluesbreakers,Blues City Shake Down,133.072,-5.063,142.15791
SOAIJKC12A8C131D6F,The Fabulous Thunderbirds,Why Get Up,125.676,-9.406,229.8771
SOEGCMJ12A58A7B0E6,Anané,Plastic People (Original Mix),125.016,-5.516,409.70404
SODPMBU12A58A7B076,Chris Standring,Fat Tuesday,111.039,-9.339,256.49587
SOVXGLT12A6D4F952C,The Panic Channel,Awake,147.975,-3.229,227.99628
SOQORHS12A8C13B8BD,FU-Schnickens,Heavenly Father,102.739,-9.716,276.94975
SOQCSHQ12AB0182F0F,The Galactic Heroes,Cherokee,187.323,-10.33,120.86812
SONCUSG12A6D4F9316,El Gran Silencio,Recordar Es Vivir,115.005,-6.57,249.25995
SOUESGM12A8C136D78,Sonny Terry & Brownie McGhee,Try Me One More Time,108.188,-18.526,182.69995
SOWMUWV12A8C132F2B,Ismael Dueñas,You do something to me,100.275,-17.495,537.25995
SOFMTWO12AB0183C58,Rocker-T,One Million Matches,149.939,-7.253,321.30567
SOZBDWA12A6D4F7777,Bad Azz,When You See Me,120.716,-5.345,237.7922
SOZZWBA12A8C13F403,Rockin' Dopsie_ Jr.,Down at the Mardi Gras,104.448,-8.265,205.71383
SOWLAHO12A6701E3D1,Static-X,Love Dump (Demo Version),129.97,-5.051,268.06812
SOPWTLC12AB0184E34,Gov't Mule,Broke Down On The Brazos (Album),196.141,-5.856,378.95791
SONURCP12A58A784D6,Sir Douglas Quintet,She's About A Mover,85.2,-11.08,193.59302
SOKXISM12A8C14335E,Ray Conniff,Popsy,82.752,-9.568,126.58893
SOJGVAK12A8AE46A93,Mario Rosenstock,Radio Roy II,84.769,-7.018,339.33016
SOIMJSO12AB0182125,Kitty Wells,This White Circle,105.732,-17.877,172.48608
SOJHUPK12A6D4F69DC,Michelle Tumes,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),107.932,-9.113,189.20444
SOMAFMA12AB0182DB4,Bad Azz,Ghetto,121.871,-7.532,255.84281
SOYVWTC12A8C135865,Major Lance,Come See,119.712,-9.379,141.42649
SOADZHL12A8C13CE75,Defect & Quixotic,WristStraining Order,102.008,-5.136,267.75465
SOKRRKZ12AB0182EF8,Saman,Roorasty,141.205,-7.807,243.98322
SOXHAHK12A6D4FBEBA,Bukka White,Single Man Blues,87.557,-14.419,342.7522
